account_id,customer_id,account_type,opening_date,status
A0001404,C000303,SAVINGS,2025-01-09,ACTIVE
A0001405,C000630,CURRENT,2022-08-06,ACTIVE
A0001406,C000465,DEPOSIT,2023-10-22,ACTIVE
A0001407,C000285,SAVINGS,2021-05-04,ACTIVE
A0001408,C000349,DEPOSIT,2022-12-31,ACTIVE
A0001409,C000524,DEPOSIT,2020-04-26,CLOSED
A0001410,C000611,CURRENT,2021-09-17,ACTIVE
A0001411,C000039,DEPOSIT,2024-01-16,ACTIVE
A0001412,C000029,CURRENT,2022-10-30,ACTIVE
A0001413,C000662,CURRENT,2020-04-24,ACTIVE
A0001414,C000589,CURRENT,2020-06-21,CLOSED
A0001415,C000346,DEPOSIT,2025-02-13,ACTIVE
A0001416,C000174,DEPOSIT,2024-03-12,ACTIVE
A0001417,C000034,SAVINGS,2023-05-26,ACTIVE
A0001418,C000997,CURRENT,2020-10-08,ACTIVE
A0001419,C000593,DEPOSIT,2026-06-15,ACTIVE
A0001420,C000869,DEPOSIT,2024-08-24,ACTIVE
A0001421,C000650,DEPOSIT,2026-03-12,ACTIVE
A0001422,C000621,CURRENT,2023-10-17,ACTIVE
A0001423,C000533,DEPOSIT,2022-02-05,ACTIVE
A0001424,C000459,CURRENT,2025-08-21,ACTIVE
A0001425,C000608,DEPOSIT,2021-10-30,ACTIVE
A0001426,C000415,DEPOSIT,2025-05-14,ACTIVE
A0001427,C000085,CURRENT,2024-01-29,CLOSED
A0001428,C000214,DEPOSIT,2024-10-05,ACTIVE
A0001429,C000331,SAVINGS,2020-10-13,ACTIVE
A0001430,C000394,DEPOSIT,2024-06-15,ACTIVE
A0001431,C000658,SAVINGS,2022-12-21,CLOSED
A0001432,C000752,DEPOSIT,2025-06-30,ACTIVE
A0001433,C000759,DEPOSIT,2021-08-29,ACTIVE
A0001434,C000648,DEPOSIT,2026-03-07,ACTIVE
A0001435,C000881,SAVINGS,2026-01-13,ACTIVE
A0001436,C000304,DEPOSIT,2025-02-17,ACTIVE
A0001437,C000688,CURRENT,2022-01-21,CLOSED
A0001438,C000179,DEPOSIT,2022-07-26,ACTIVE
A0001439,C000719,DEPOSIT,2025-10-28,CLOSED
A0001440,C000487,SAVINGS,2021-10-11,CLOSED
A0001441,C000679,SAVINGS,2021-08-30,CLOSED
A0001442,C000477,CURRENT,2022-01-19,ACTIVE
A0001443,C000770,CURRENT,2023-12-05,ACTIVE
A0001444,C000057,CURRENT,2021-03-18,ACTIVE
A0001445,C000940,CURRENT,2020-11-26,ACTIVE
A0001446,C000668,DEPOSIT,2022-06-16,CLOSED
A0001447,C000502,CURRENT,2020-03-08,ACTIVE
A0001448,C000556,CURRENT,2025-11-12,ACTIVE
A0001449,C000187,SAVINGS,2026-02-17,ACTIVE
A0001450,C000107,DEPOSIT,2020-06-06,ACTIVE
A0001451,C000920,CURRENT,2021-05-05,ACTIVE
A0001452,C000448,SAVINGS,2020-07-20,ACTIVE
A0001453,C000664,DEPOSIT,2026-06-02,ACTIVE
A0001454,C000353,SAVINGS,2023-03-21,CLOSED
A0001455,C000116,CURRENT,2021-07-29,ACTIVE
A0001456,C000366,SAVINGS,2025-08-22,ACTIVE
A0001457,C000296,SAVINGS,2021-11-12,ACTIVE
A0001458,C000561,DEPOSIT,2020-02-14,ACTIVE
A0001459,C000753,SAVINGS,2025-03-27,ACTIVE
A0001460,C000907,SAVINGS,2020-01-08,ACTIVE
A0001461,C000151,CURRENT,2023-05-12,ACTIVE
A0001462,C000664,DEPOSIT,2024-05-11,CLOSED
A0001463,C000159,DEPOSIT,2024-08-18,ACTIVE
A0001464,C000108,CURRENT,2024-09-01,ACTIVE
A0001465,C000558,CURRENT,2023-10-02,ACTIVE
A0001466,C000812,CURRENT,2022-01-31,ACTIVE
A0001467,C000324,CURRENT,2023-07-13,ACTIVE
A0001468,C000220,DEPOSIT,2021-08-06,ACTIVE
A0001469,C000054,SAVINGS,2020-09-24,ACTIVE
A0001470,C000287,SAVINGS,2022-08-16,ACTIVE
A0001471,C000022,CURRENT,2021-07-25,ACTIVE
A0001472,C000324,CURRENT,2021-10-09,ACTIVE
A0001473,C000018,DEPOSIT,2025-08-27,CLOSED
A0001474,C000010,CURRENT,2020-03-07,ACTIVE
A0001475,C000989,CURRENT,2024-03-08,ACTIVE
A0001476,C000149,SAVINGS,2024-06-18,ACTIVE
A0001477,C000392,CURRENT,2024-08-24,ACTIVE
A0001478,C000768,DEPOSIT,2024-02-18,ACTIVE
A0001479,C000322,DEPOSIT,2021-06-21,ACTIVE
A0001480,C000393,SAVINGS,2021-06-02,ACTIVE
A0001481,C000973,CURRENT,2026-05-29,ACTIVE
A0001482,C000478,SAVINGS,2020-12-06,ACTIVE
A0001483,C000438,SAVINGS,2020-02-05,ACTIVE
A0001484,C000365,CURRENT,2025-12-22,ACTIVE
A0001485,C000040,SAVINGS,2025-06-05,ACTIVE
A0001486,C000867,CURRENT,2025-07-02,ACTIVE
A0001487,C000519,DEPOSIT,2024-02-07,ACTIVE
A0001488,C000643,DEPOSIT,2024-09-11,ACTIVE
A0001489,C000616,DEPOSIT,2024-06-23,ACTIVE
A0001490,C000773,CURRENT,2023-05-18,ACTIVE
A0001491,C000636,SAVINGS,2023-01-25,ACTIVE
A0001492,C000724,DEPOSIT,2026-05-29,ACTIVE
A0001493,C000990,CURRENT,2022-02-05,ACTIVE
A0001494,C000989,SAVINGS,2025-01-15,ACTIVE
A0001495,C000848,SAVINGS,2020-10-13,CLOSED
A0001496,C000956,SAVINGS,2025-09-13,ACTIVE
A0001497,C000041,SAVINGS,2022-03-01,CLOSED
A0001498,C000775,DEPOSIT,2024-09-28,ACTIVE
A0001499,C000465,DEPOSIT,2026-04-22,ACTIVE
A0001500,C000462,SAVINGS,2025-06-09,ACTIVE
A0001501,C000673,DEPOSIT,2022-07-27,ACTIVE
A0001502,C000795,CURRENT,2023-11-15,ACTIVE
A0001503,C000608,DEPOSIT,2020-10-21,ACTIVE
A0001504,C000233,DEPOSIT,2021-08-12,ACTIVE
A0001505,C000237,CURRENT,2022-01-23,ACTIVE
A0001506,C000194,CURRENT,2023-12-30,CLOSED
A0001507,C000240,CURRENT,2021-04-13,CLOSED
A0001508,C000599,CURRENT,2021-06-23,ACTIVE
A0001509,C000703,SAVINGS,2020-12-07,CLOSED
A0001510,C000710,DEPOSIT,2024-04-25,ACTIVE
A0001511,C000179,DEPOSIT,2026-05-29,ACTIVE
A0001512,C000639,CURRENT,2020-04-09,CLOSED
A0001513,C000309,CURRENT,2022-10-07,ACTIVE
A0001514,C000873,DEPOSIT,2024-04-20,ACTIVE
A0001515,C000421,SAVINGS,2020-03-03,CLOSED
A0001516,C000041,SAVINGS,2022-06-19,ACTIVE
A0001517,C000204,CURRENT,2026-05-02,ACTIVE
A0001518,C000515,DEPOSIT,2024-06-26,ACTIVE
A0001519,C000234,DEPOSIT,2023-05-17,ACTIVE
A0001520,C000599,SAVINGS,2025-09-23,ACTIVE
A0001521,C000193,DEPOSIT,2025-01-26,ACTIVE
A0001522,C000209,SAVINGS,2025-04-02,ACTIVE
A0001523,C000201,DEPOSIT,2020-01-11,CLOSED
A0001524,C000828,CURRENT,2024-11-05,CLOSED
A0001525,C000383,CURRENT,2020-05-28,ACTIVE
A0001526,C000070,CURRENT,2021-05-24,ACTIVE
A0001527,C000637,CURRENT,2022-01-30,ACTIVE
A0001528,C000178,SAVINGS,2021-03-20,ACTIVE
A0001529,C000663,DEPOSIT,2020-08-15,ACTIVE
A0001530,C000526,CURRENT,2024-03-21,ACTIVE
A0001531,C000463,SAVINGS,2022-07-25,ACTIVE
A0001532,C000531,DEPOSIT,2022-11-28,CLOSED
A0001533,C000325,CURRENT,2021-06-24,ACTIVE
A0001534,C000787,CURRENT,2025-04-21,ACTIVE
A0001535,C000873,DEPOSIT,2024-03-17,ACTIVE
A0001536,C000976,SAVINGS,2023-10-04,ACTIVE
A0001537,C000237,SAVINGS,2025-06-07,ACTIVE
A0001538,C000607,SAVINGS,2021-10-27,ACTIVE
A0001539,C000419,SAVINGS,2023-08-18,ACTIVE
A0001540,C000494,DEPOSIT,2022-06-09,CLOSED
A0001541,C000395,CURRENT,2021-05-10,ACTIVE
A0001542,C000324,CURRENT,2020-09-02,ACTIVE
A0001543,C000809,DEPOSIT,2021-06-07,ACTIVE
A0001544,C000629,DEPOSIT,2023-04-25,ACTIVE
A0001545,C000313,CURRENT,2026-02-07,ACTIVE
A0001546,C000641,DEPOSIT,2025-08-12,ACTIVE
A0001547,C000635,CURRENT,2024-02-21,CLOSED
A0001548,C000690,DEPOSIT,2022-03-12,CLOSED
A0001549,C000202,DEPOSIT,2024-03-31,CLOSED
A0001550,C000626,DEPOSIT,2025-08-27,ACTIVE
A0001551,C000746,SAVINGS,2024-09-04,ACTIVE
A0001552,C000300,DEPOSIT,2021-08-29,ACTIVE
A0001553,C000899,CURRENT,2025-08-01,ACTIVE
A0001554,C000001,DEPOSIT,2023-01-17,ACTIVE
A0001555,C000712,DEPOSIT,2023-02-27,ACTIVE
A0001556,C000157,DEPOSIT,2020-03-26,ACTIVE
A0001557,C000752,DEPOSIT,2025-03-23,ACTIVE
A0001558,C000111,SAVINGS,2025-05-25,ACTIVE
A0001559,C000719,SAVINGS,2026-04-12,ACTIVE
A0001560,C000970,CURRENT,2026-04-23,ACTIVE
A0001561,C000373,CURRENT,2024-11-28,CLOSED
A0001562,C000726,CURRENT,2025-06-07,CLOSED
A0001563,C000910,DEPOSIT,2024-10-31,ACTIVE
A0001564,C000408,SAVINGS,2021-08-09,CLOSED
A0001565,C000526,SAVINGS,2022-06-18,CLOSED
A0001566,C000937,SAVINGS,2022-02-21,ACTIVE
A0001567,C000242,SAVINGS,2023-02-02,ACTIVE
A0001568,C000239,DEPOSIT,2023-12-28,ACTIVE
A0001569,C000645,CURRENT,2026-04-09,ACTIVE
A0001570,C000834,CURRENT,2026-04-07,ACTIVE
A0001571,C000387,SAVINGS,2025-11-19,ACTIVE
A0001572,C000971,DEPOSIT,2020-12-21,ACTIVE
A0001573,C000978,CURRENT,2022-04-28,ACTIVE
A0001574,C000321,CURRENT,2025-02-21,ACTIVE
A0001575,C000640,SAVINGS,2020-06-26,ACTIVE
A0001576,C000162,CURRENT,2020-06-13,ACTIVE
A0001577,C000125,DEPOSIT,2020-05-27,ACTIVE
A0001578,C000958,CURRENT,2025-10-19,ACTIVE
A0001579,C000296,DEPOSIT,2023-12-07,ACTIVE
A0001580,C000236,CURRENT,2026-05-20,ACTIVE
A0001581,C000302,CURRENT,2025-12-10,ACTIVE
A0001582,C000713,SAVINGS,2026-02-06,ACTIVE
A0001583,C000822,CURRENT,2025-10-07,ACTIVE
A0001584,C000575,CURRENT,2021-01-04,ACTIVE
A0001585,C000622,SAVINGS,2022-11-16,ACTIVE
A0001586,C000535,CURRENT,2023-03-25,ACTIVE
A0001587,C000968,CURRENT,2026-01-06,ACTIVE
A0001588,C000861,CURRENT,2021-08-22,ACTIVE
A0001589,C000817,SAVINGS,2026-06-05,CLOSED
A0001590,C000899,DEPOSIT,2021-02-20,ACTIVE
A0001591,C000561,DEPOSIT,2023-05-21,ACTIVE
A0001592,C000953,CURRENT,2025-10-31,ACTIVE
A0001593,C000123,CURRENT,2023-07-20,ACTIVE
A0001594,C000866,CURRENT,2025-06-12,ACTIVE
A0001595,C000472,CURRENT,2026-05-20,ACTIVE
A0001596,C000992,SAVINGS,2024-05-15,ACTIVE
A0001597,C000966,DEPOSIT,2023-06-03,ACTIVE
A0001598,C000769,SAVINGS,2020-10-11,ACTIVE
A0001599,C000996,DEPOSIT,2024-06-30,ACTIVE
A0001600,C000101,CURRENT,2023-04-27,ACTIVE
A0001601,C000283,CURRENT,2024-05-19,ACTIVE
A0001602,C000307,DEPOSIT,2021-03-13,CLOSED
A0001603,C000201,DEPOSIT,2022-12-12,CLOSED
A0001604,C000074,CURRENT,2021-12-08,ACTIVE
A0001605,C000401,CURRENT,2021-10-04,ACTIVE
A0001606,C000672,DEPOSIT,2024-11-19,ACTIVE
A0001607,C000233,CURRENT,2022-11-25,ACTIVE
A0001608,C000370,SAVINGS,2022-09-11,CLOSED
A0001609,C000922,SAVINGS,2021-07-06,ACTIVE
A0001610,C000206,CURRENT,2020-11-15,ACTIVE
A0001611,C000303,DEPOSIT,2020-02-16,ACTIVE
A0001612,C000454,DEPOSIT,2021-11-24,ACTIVE
A0001613,C000194,CURRENT,2021-11-10,CLOSED
A0001614,C000147,SAVINGS,2020-02-11,ACTIVE
A0001615,C000728,SAVINGS,2020-04-01,ACTIVE
A0001616,C000897,CURRENT,2020-07-13,ACTIVE
A0001617,C000657,DEPOSIT,2024-11-12,ACTIVE
A0001618,C000724,DEPOSIT,2025-01-17,ACTIVE
A0001619,C000648,SAVINGS,2025-07-21,ACTIVE
A0001620,C000266,DEPOSIT,2022-08-02,ACTIVE
A0001621,C000064,SAVINGS,2025-04-08,ACTIVE
A0001622,C000092,CURRENT,2024-12-30,ACTIVE
A0001623,C000064,DEPOSIT,2025-05-16,ACTIVE
A0001624,C000247,CURRENT,2022-12-02,ACTIVE
A0001625,C000241,DEPOSIT,2020-09-14,CLOSED
A0001626,C000769,DEPOSIT,2023-04-08,ACTIVE
A0001627,C000656,SAVINGS,2023-03-24,ACTIVE
A0001628,C000802,SAVINGS,2025-03-28,ACTIVE
A0001629,C000814,SAVINGS,2022-12-20,ACTIVE
A0001630,C000135,CURRENT,2024-09-30,CLOSED
A0001631,C000065,SAVINGS,2024-01-20,ACTIVE
A0001632,C000959,CURRENT,2021-08-15,ACTIVE
A0001633,C000836,SAVINGS,2024-11-12,ACTIVE
A0001634,C000104,CURRENT,2022-03-24,ACTIVE
A0001635,C000804,DEPOSIT,2020-06-03,CLOSED
A0001636,C000075,DEPOSIT,2021-01-24,ACTIVE
A0001637,C000914,DEPOSIT,2021-10-27,ACTIVE
A0001638,C000575,DEPOSIT,2020-01-18,ACTIVE
A0001639,C000553,DEPOSIT,2024-02-20,ACTIVE
A0001640,C000671,SAVINGS,2021-11-01,ACTIVE
A0001641,C000933,SAVINGS,2022-03-24,CLOSED
A0001642,C000626,CURRENT,2022-10-29,ACTIVE
A0001643,C000760,SAVINGS,2022-09-25,ACTIVE
A0001644,C000928,SAVINGS,2022-03-04,CLOSED
A0001645,C000245,CURRENT,2026-02-21,CLOSED
A0001646,C000432,CURRENT,2020-03-15,ACTIVE
A0001647,C000252,CURRENT,2023-02-01,ACTIVE
A0001648,C000115,DEPOSIT,2021-12-15,CLOSED
A0001649,C000514,CURRENT,2023-10-27,ACTIVE
A0001650,C000384,CURRENT,2024-05-12,ACTIVE
A0001651,C000878,CURRENT,2021-12-03,ACTIVE
A0001652,C000449,SAVINGS,2020-08-17,ACTIVE
A0001653,C000796,SAVINGS,2020-06-09,ACTIVE
A0001654,C000623,CURRENT,2025-05-12,ACTIVE
A0001655,C000947,CURRENT,2026-02-17,ACTIVE
A0001656,C000426,SAVINGS,2020-09-25,ACTIVE
A0001657,C000018,SAVINGS,2023-08-12,ACTIVE
A0001658,C000757,CURRENT,2023-08-17,ACTIVE
A0001659,C000622,CURRENT,2020-01-13,ACTIVE
A0001660,C000707,DEPOSIT,2020-12-25,ACTIVE
A0001661,C000133,CURRENT,2024-07-03,ACTIVE
A0001662,C000524,CURRENT,2021-04-01,CLOSED
A0001663,C000894,DEPOSIT,2022-02-19,ACTIVE
A0001664,C000574,SAVINGS,2022-03-30,ACTIVE
A0001665,C000097,DEPOSIT,2026-01-07,ACTIVE
A0001666,C000617,SAVINGS,2022-04-04,ACTIVE
A0001667,C000121,SAVINGS,2023-06-26,CLOSED
A0001668,C000977,SAVINGS,2020-11-25,ACTIVE
A0001669,C000570,SAVINGS,2021-09-13,ACTIVE
A0001670,C000033,DEPOSIT,2022-04-23,ACTIVE
A0001671,C000141,DEPOSIT,2021-11-29,CLOSED
A0001672,C000988,CURRENT,2024-02-01,ACTIVE
A0001673,C000498,CURRENT,2023-10-13,ACTIVE
A0001674,C000741,DEPOSIT,2021-03-20,ACTIVE
A0001675,C000776,CURRENT,2026-06-01,ACTIVE
A0001676,C000785,SAVINGS,2024-08-23,ACTIVE
A0001677,C000074,SAVINGS,2021-04-25,ACTIVE
A0001678,C000330,DEPOSIT,2026-01-30,ACTIVE
A0001679,C000007,CURRENT,2023-03-24,ACTIVE
A0001680,C000781,DEPOSIT,2025-12-12,ACTIVE
A0001681,C000991,CURRENT,2022-11-17,ACTIVE
A0001682,C000126,CURRENT,2024-04-13,ACTIVE
A0001683,C000625,CURRENT,2025-01-07,ACTIVE
A0001684,C000418,DEPOSIT,2021-05-24,ACTIVE
A0001685,C000644,CURRENT,2022-08-22,ACTIVE
A0001686,C000807,SAVINGS,2021-11-18,ACTIVE
A0001687,C000170,CURRENT,2024-10-19,ACTIVE
A0001688,C000594,CURRENT,2022-06-27,CLOSED
A0001689,C000048,DEPOSIT,2023-10-15,ACTIVE
A0001690,C000988,CURRENT,2025-06-09,ACTIVE
A0001691,C000233,SAVINGS,2026-04-02,ACTIVE
A0001692,C000492,SAVINGS,2020-03-17,ACTIVE
A0001693,C000845,SAVINGS,2026-04-08,CLOSED
A0001694,C000225,DEPOSIT,2022-02-04,ACTIVE
A0001695,C000806,CURRENT,2020-04-20,ACTIVE
A0001696,C000211,CURRENT,2021-01-06,ACTIVE
A0001697,C000061,CURRENT,2024-02-23,ACTIVE
A0001698,C000574,CURRENT,2022-04-17,ACTIVE
A0001699,C000945,SAVINGS,2020-03-22,ACTIVE
A0001700,C000469,DEPOSIT,2022-04-16,ACTIVE
A0001701,C000471,SAVINGS,2025-01-04,ACTIVE
A0001702,C000257,DEPOSIT,2021-03-14,ACTIVE
A0001703,C000073,SAVINGS,2021-05-16,ACTIVE
A0001704,C000750,SAVINGS,2022-10-29,ACTIVE
A0001705,C000703,SAVINGS,2020-04-15,ACTIVE
A0001706,C000172,SAVINGS,2025-11-29,ACTIVE
A0001707,C000991,SAVINGS,2021-09-16,CLOSED
A0001708,C000250,DEPOSIT,2026-03-06,ACTIVE
A0001709,C000384,SAVINGS,2026-01-01,ACTIVE
A0001710,C000913,DEPOSIT,2026-03-22,ACTIVE
A0001711,C000211,SAVINGS,2025-10-03,ACTIVE
A0001712,C000099,CURRENT,2022-08-09,ACTIVE
A0001713,C000602,DEPOSIT,2022-01-28,ACTIVE
A0001714,C000349,DEPOSIT,2023-01-21,ACTIVE
A0001715,C000977,CURRENT,2020-12-03,ACTIVE
A0001716,C000150,DEPOSIT,2024-12-11,ACTIVE
A0001717,C000927,SAVINGS,2022-10-21,ACTIVE
A0001718,C000580,CURRENT,2025-02-20,ACTIVE
A0001719,C000923,CURRENT,2020-04-10,ACTIVE
A0001720,C000207,SAVINGS,2025-05-28,ACTIVE
A0001721,C000059,CURRENT,2022-02-11,ACTIVE
A0001722,C000473,DEPOSIT,2023-11-01,ACTIVE
A0001723,C000324,SAVINGS,2024-02-20,ACTIVE
A0001724,C000028,SAVINGS,2020-02-13,ACTIVE
A0001725,C000118,CURRENT,2021-03-27,ACTIVE
A0001726,C000812,DEPOSIT,2021-12-08,CLOSED
A0001727,C000148,SAVINGS,2022-08-31,CLOSED
A0001728,C000271,CURRENT,2022-07-09,ACTIVE
A0001729,C000473,CURRENT,2020-01-12,ACTIVE
A0001730,C000731,CURRENT,2021-06-15,ACTIVE
A0001731,C000167,SAVINGS,2022-12-13,ACTIVE
A0001732,C000561,CURRENT,2026-01-14,ACTIVE
A0001733,C000812,DEPOSIT,2025-03-30,CLOSED
A0001734,C000402,DEPOSIT,2021-04-13,ACTIVE
A0001735,C000960,SAVINGS,2023-04-13,ACTIVE
A0001736,C000794,DEPOSIT,2022-08-03,ACTIVE
A0001737,C000974,DEPOSIT,2025-01-23,ACTIVE
A0001738,C000228,DEPOSIT,2023-12-13,ACTIVE
A0001739,C000634,DEPOSIT,2024-09-08,ACTIVE
A0001740,C000758,SAVINGS,2024-06-14,ACTIVE
A0001741,C000103,SAVINGS,2025-03-05,ACTIVE
A0001742,C000155,SAVINGS,2022-05-25,ACTIVE
A0001743,C000864,SAVINGS,2023-06-19,ACTIVE
A0001744,C000270,CURRENT,2024-06-06,ACTIVE
A0001745,C000700,SAVINGS,2025-03-20,ACTIVE
A0001746,C000607,CURRENT,2023-10-09,ACTIVE
A0001747,C000156,DEPOSIT,2021-03-26,ACTIVE
A0001748,C000491,SAVINGS,2024-09-23,ACTIVE
A0001749,C000192,DEPOSIT,2024-08-10,ACTIVE
A0001750,C000839,DEPOSIT,2023-01-27,ACTIVE
A0001751,C000389,CURRENT,2025-03-20,CLOSED
A0001752,C000848,DEPOSIT,2024-03-12,ACTIVE
A0001753,C000792,CURRENT,2023-11-09,ACTIVE
A0001754,C000997,DEPOSIT,2023-03-14,ACTIVE
A0001755,C000893,CURRENT,2026-04-30,CLOSED
A0001756,C000580,CURRENT,2026-06-10,ACTIVE
A0001757,C000351,SAVINGS,2025-09-01,ACTIVE
A0001758,C000072,DEPOSIT,2021-03-04,CLOSED
A0001759,C000377,DEPOSIT,2023-02-06,ACTIVE
A0001760,C000508,DEPOSIT,2020-02-11,CLOSED
A0001761,C000776,DEPOSIT,2021-09-09,ACTIVE
A0001762,C000447,DEPOSIT,2025-08-30,CLOSED
A0001763,C000125,CURRENT,2021-08-17,ACTIVE
A0001764,C000285,CURRENT,2021-09-18,CLOSED
A0001765,C000583,CURRENT,2020-12-08,ACTIVE
A0001766,C000202,DEPOSIT,2020-12-10,CLOSED
A0001767,C000450,CURRENT,2022-01-20,ACTIVE
A0001768,C000480,CURRENT,2024-03-25,ACTIVE
A0001769,C000747,DEPOSIT,2022-01-14,ACTIVE
A0001770,C000497,DEPOSIT,2024-01-11,ACTIVE
A0001771,C000476,DEPOSIT,2022-01-08,ACTIVE
A0001772,C000382,SAVINGS,2022-03-25,ACTIVE
A0001773,C000486,DEPOSIT,2022-03-30,ACTIVE
A0001774,C000259,CURRENT,2023-03-12,ACTIVE
A0001775,C000077,DEPOSIT,2024-03-09,ACTIVE
A0001776,C000677,SAVINGS,2023-12-13,CLOSED
A0001777,C000443,CURRENT,2024-04-15,CLOSED
A0001778,C000162,CURRENT,2022-07-12,ACTIVE
A0001779,C000897,SAVINGS,2024-09-14,ACTIVE
A0001780,C000808,CURRENT,2025-11-30,ACTIVE
A0001781,C000003,SAVINGS,2020-12-24,ACTIVE
A0001782,C000117,SAVINGS,2024-05-18,ACTIVE
A0001783,C000300,DEPOSIT,2021-09-08,ACTIVE
A0001784,C000207,DEPOSIT,2024-11-05,ACTIVE
A0001785,C000791,SAVINGS,2025-09-22,CLOSED
A0001786,C000783,CURRENT,2020-02-14,ACTIVE
A0001787,C000391,SAVINGS,2021-08-09,ACTIVE
A0001788,C000648,DEPOSIT,2023-02-12,ACTIVE
A0001789,C000219,CURRENT,2025-02-11,ACTIVE
A0001790,C000372,CURRENT,2024-08-29,ACTIVE
A0001791,C000067,DEPOSIT,2025-02-13,ACTIVE
A0001792,C000915,DEPOSIT,2022-10-09,ACTIVE
A0001793,C000799,DEPOSIT,2025-10-04,ACTIVE
A0001794,C000654,SAVINGS,2021-09-19,ACTIVE
A0001795,C000195,CURRENT,2020-10-20,ACTIVE
A0001796,C000811,CURRENT,2021-06-19,ACTIVE
A0001797,C000711,SAVINGS,2020-01-09,ACTIVE
A0001798,C000187,SAVINGS,2022-09-28,ACTIVE
A0001799,C000673,CURRENT,2023-09-13,CLOSED
A0001800,C000661,SAVINGS,2022-09-01,ACTIVE
