transaction_id,account_id,transaction_date,transaction_type,amount
T00016214,A0001137,2026-05-12,DEPOSIT,4787000.0
T00016215,A0000153,2025-12-01,DEPOSIT,319000.0
T00016216,A0000383,2025-01-10,DEPOSIT,1635000.0
T00016217,A0001386,2026-08-02,DEPOSIT,3355000.0
T00016218,A0000194,2026-04-10,DEPOSIT,729000.0
T00016219,A0001421,2026-01-12,TRANSFER,2850000.0
T00016220,A0000841,2025-07-05,WITHDRAWAL,2555000.0
T00016221,A0000558,2025-02-04,TRANSFER,319000.0
T00016222,A0001146,2025-12-27,TRANSFER,4677000.0
T00016223,A0001394,2026-07-20,TRANSFER,1123000.0
T00016224,A0001569,2026-08-07,DEPOSIT,2799000.0
T00016225,A0001534,2026-05-10,DEPOSIT,4952000.0
T00016226,A0001335,2025-05-30,DEPOSIT,2082000.0
T00016227,A0000873,2026-02-20,DEPOSIT,1295000.0
T00016228,A0000596,2025-01-13,DEPOSIT,1966000.0
T00016229,A0001122,2025-09-21,WITHDRAWAL,843000.0
T00016230,A0000153,2025-08-07,DEPOSIT,4139000.0
T00016231,A0001367,2026-07-23,DEPOSIT,78000.0
T00016232,A0000258,2025-11-16,WITHDRAWAL,3616000.0
T00016233,A0001177,2025-11-30,TRANSFER,4237000.0
T00016234,A0000683,2025-01-11,DEPOSIT,4562000.0
T00016235,A0000870,2026-07-30,WITHDRAWAL,3763000.0
T00016236,A0000182,2025-04-28,WITHDRAWAL,623000.0
T00016237,A0000863,2025-01-02,TRANSFER,1839000.0
T00016238,A0000477,2026-05-23,DEPOSIT,927000.0
T00016239,A0000154,2025-01-25,DEPOSIT,726000.0
T00016240,A0000752,2025-07-24,DEPOSIT,839000.0
T00016241,A0000379,2026-07-30,TRANSFER,886000.0
T00016242,A0001613,2025-11-01,DEPOSIT,4341000.0
T00016243,A0000481,2025-03-05,DEPOSIT,1753000.0
T00016244,A0000600,2026-07-22,WITHDRAWAL,2428000.0
T00016245,A0000382,2026-07-19,TRANSFER,2381000.0
T00016246,A0000545,2025-07-21,TRANSFER,2575000.0
T00016247,A0000781,2026-03-14,DEPOSIT,2606000.0
T00016248,A0001632,2025-04-21,WITHDRAWAL,2517000.0
T00016249,A0000618,2026-06-15,DEPOSIT,3391000.0
T00016250,A0001351,2025-12-06,DEPOSIT,3151000.0
T00016251,A0001256,2025-06-22,WITHDRAWAL,1457000.0
T00016252,A0001721,2025-02-01,DEPOSIT,3392000.0
T00016253,A0001261,2026-04-12,DEPOSIT,3212000.0
T00016254,A0000248,2026-04-01,TRANSFER,1589000.0
T00016255,A0001179,2026-07-12,WITHDRAWAL,2912000.0
T00016256,A0001388,2025-10-29,DEPOSIT,4410000.0
T00016257,A0000692,2025-04-18,WITHDRAWAL,1122000.0
T00016258,A0001798,2026-03-20,WITHDRAWAL,3586000.0
T00016259,A0001053,2025-09-15,TRANSFER,829000.0
T00016260,A0001025,2026-08-03,TRANSFER,494000.0
T00016261,A0000636,2025-11-22,WITHDRAWAL,4140000.0
T00016262,A0000645,2025-06-12,TRANSFER,4132000.0
T00016263,A0000982,2026-02-10,DEPOSIT,4424000.0
T00016264,A0000498,2026-08-30,TRANSFER,4320000.0
T00016265,A0000585,2025-04-02,WITHDRAWAL,1282000.0
T00016266,A0000179,2025-10-09,WITHDRAWAL,2171000.0
T00016267,A0000782,2025-11-21,WITHDRAWAL,420000.0
T00016268,A0001655,2025-09-16,TRANSFER,4846000.0
T00016269,A0000826,2026-04-27,DEPOSIT,1369000.0
T00016270,A0001431,2026-02-12,WITHDRAWAL,2497000.0
T00016271,A0000295,2025-12-26,DEPOSIT,570000.0
T00016272,A0000582,2026-05-09,WITHDRAWAL,2102000.0
T00016273,A0001163,2025-02-04,TRANSFER,1474000.0
T00016274,A0000720,2025-01-11,WITHDRAWAL,1025000.0
T00016275,A0001637,2026-06-16,DEPOSIT,396000.0
T00016276,A0000085,2025-05-20,WITHDRAWAL,2145000.0
T00016277,A0000997,2025-01-13,DEPOSIT,2270000.0
T00016278,A0000367,2025-01-05,TRANSFER,192000.0
T00016279,A0001733,2025-04-14,DEPOSIT,610000.0
T00016280,A0001215,2026-06-21,TRANSFER,3332000.0
T00016281,A0001365,2026-06-17,WITHDRAWAL,3010000.0
T00016282,A0000122,2025-12-10,DEPOSIT,4329000.0
T00016283,A0001517,2025-06-12,WITHDRAWAL,1689000.0
T00016284,A0001408,2025-03-14,TRANSFER,505000.0
T00016285,A0000736,2025-07-06,TRANSFER,3742000.0
T00016286,A0000565,2025-05-04,WITHDRAWAL,496000.0
T00016287,A0000092,2026-05-02,WITHDRAWAL,1434000.0
T00016288,A0001030,2025-10-27,TRANSFER,1766000.0
T00016289,A0000523,2025-11-20,DEPOSIT,1519000.0
T00016290,A0000561,2026-07-19,TRANSFER,455000.0
T00016291,A0000067,2025-08-27,TRANSFER,3870000.0
T00016292,A0001236,2025-12-08,TRANSFER,3967000.0
T00016293,A0001003,2025-09-07,DEPOSIT,3896000.0
T00016294,A0000846,2025-09-03,DEPOSIT,484000.0
T00016295,A0000777,2025-04-01,WITHDRAWAL,1314000.0
T00016296,A0000260,2025-08-22,WITHDRAWAL,1219000.0
T00016297,A0001747,2026-05-29,TRANSFER,1331000.0
T00016298,A0000329,2025-02-18,WITHDRAWAL,3163000.0
T00016299,A0000192,2026-01-01,WITHDRAWAL,1484000.0
T00016300,A0001392,2025-08-20,DEPOSIT,1094000.0
T00016301,A0000620,2025-06-24,DEPOSIT,1644000.0
T00016302,A0001250,2026-01-23,WITHDRAWAL,573000.0
T00016303,A0000338,2025-06-07,TRANSFER,1626000.0
T00016304,A0000575,2026-08-27,TRANSFER,2093000.0
T00016305,A0000906,2026-06-06,WITHDRAWAL,1105000.0
T00016306,A0001683,2025-02-05,TRANSFER,686000.0
T00016307,A0000199,2026-07-16,WITHDRAWAL,1492000.0
T00016308,A0001168,2026-07-11,DEPOSIT,1696000.0
T00016309,A0000691,2026-04-19,TRANSFER,4573000.0
T00016310,A0001137,2025-02-11,TRANSFER,830000.0
T00016311,A0000642,2026-01-04,TRANSFER,794000.0
T00016312,A0000801,2025-05-24,WITHDRAWAL,2485000.0
T00016313,A0000298,2026-05-25,DEPOSIT,875000.0
T00016314,A0000260,2025-10-26,WITHDRAWAL,725000.0
T00016315,A0000466,2026-01-26,TRANSFER,2638000.0
T00016316,A0000775,2026-01-23,TRANSFER,3391000.0
T00016317,A0001064,2026-02-18,DEPOSIT,569000.0
T00016318,A0001630,2026-02-27,WITHDRAWAL,3380000.0
T00016319,A0001707,2026-07-09,DEPOSIT,4410000.0
T00016320,A0001555,2026-05-26,WITHDRAWAL,2964000.0
T00016321,A0000585,2025-03-16,TRANSFER,4317000.0
T00016322,A0001065,2026-04-28,TRANSFER,1742000.0
T00016323,A0000391,2026-08-16,TRANSFER,3171000.0
T00016324,A0000331,2025-06-04,WITHDRAWAL,4829000.0
T00016325,A0001698,2026-06-01,DEPOSIT,3637000.0
T00016326,A0000213,2025-09-13,TRANSFER,1149000.0
T00016327,A0001133,2026-07-31,DEPOSIT,319000.0
T00016328,A0000987,2025-02-23,WITHDRAWAL,4760000.0
T00016329,A0000989,2026-06-12,DEPOSIT,4242000.0
T00016330,A0001201,2025-06-10,WITHDRAWAL,3779000.0
T00016331,A0001690,2025-11-05,WITHDRAWAL,4321000.0
T00016332,A0001720,2025-01-01,TRANSFER,3175000.0
T00016333,A0000758,2025-03-19,WITHDRAWAL,176000.0
T00016334,A0001206,2025-11-08,TRANSFER,3163000.0
T00016335,A0001135,2025-09-30,TRANSFER,3172000.0
T00016336,A0000438,2025-11-20,DEPOSIT,741000.0
T00016337,A0001149,2026-05-02,DEPOSIT,495000.0
T00016338,A0000705,2025-07-11,WITHDRAWAL,4539000.0
T00016339,A0000403,2025-03-13,DEPOSIT,989000.0
T00016340,A0001795,2026-01-13,WITHDRAWAL,2419000.0
T00016341,A0001736,2026-04-21,DEPOSIT,1376000.0
T00016342,A0000410,2025-06-13,DEPOSIT,4840000.0
T00016343,A0000526,2026-04-07,DEPOSIT,2753000.0
T00016344,A0001661,2026-02-03,DEPOSIT,1248000.0
T00016345,A0000844,2025-10-25,TRANSFER,1092000.0
T00016346,A0000024,2026-06-07,DEPOSIT,3803000.0
T00016347,A0001744,2025-06-08,DEPOSIT,4865000.0
T00016348,A0000124,2026-02-25,DEPOSIT,4662000.0
T00016349,A0001322,2026-01-25,DEPOSIT,3412000.0
T00016350,A0000419,2026-01-28,TRANSFER,3036000.0
T00016351,A0000223,2025-04-27,DEPOSIT,1508000.0
T00016352,A0001103,2026-05-29,TRANSFER,1473000.0
T00016353,A0000125,2025-02-14,WITHDRAWAL,446000.0
T00016354,A0001385,2025-12-07,DEPOSIT,3728000.0
T00016355,A0000602,2026-06-25,WITHDRAWAL,3321000.0
T00016356,A0001250,2026-04-08,TRANSFER,628000.0
T00016357,A0001599,2026-04-14,DEPOSIT,4235000.0
T00016358,A0000106,2025-03-11,WITHDRAWAL,2070000.0
T00016359,A0000633,2025-10-12,DEPOSIT,1507000.0
T00016360,A0000084,2025-01-11,DEPOSIT,4268000.0
T00016361,A0001253,2025-11-16,DEPOSIT,1307000.0
T00016362,A0001514,2025-07-13,DEPOSIT,4000.0
T00016363,A0000087,2025-11-22,WITHDRAWAL,2015000.0
T00016364,A0000940,2025-01-19,DEPOSIT,4548000.0
T00016365,A0001668,2025-04-24,DEPOSIT,3570000.0
T00016366,A0001322,2025-05-06,DEPOSIT,161000.0
T00016367,A0000455,2025-03-14,TRANSFER,549000.0
T00016368,A0001281,2025-02-17,DEPOSIT,2460000.0
T00016369,A0000432,2025-03-02,WITHDRAWAL,2879000.0
T00016370,A0001191,2025-02-22,WITHDRAWAL,2456000.0
T00016371,A0001455,2025-09-20,TRANSFER,2884000.0
T00016372,A0000815,2025-03-26,DEPOSIT,988000.0
T00016373,A0000460,2025-02-17,TRANSFER,4806000.0
T00016374,A0001560,2025-05-16,DEPOSIT,624000.0
T00016375,A0000177,2026-01-02,WITHDRAWAL,4741000.0
T00016376,A0000576,2025-05-07,DEPOSIT,3640000.0
T00016377,A0000948,2026-08-09,DEPOSIT,2812000.0
T00016378,A0000184,2026-04-11,DEPOSIT,3207000.0
T00016379,A0000495,2025-12-16,TRANSFER,2240000.0
T00016380,A0001248,2025-02-22,TRANSFER,799000.0
T00016381,A0000960,2025-06-20,DEPOSIT,2499000.0
T00016382,A0000293,2026-07-31,TRANSFER,1914000.0
T00016383,A0001423,2025-01-11,DEPOSIT,496000.0
T00016384,A0001634,2026-01-24,DEPOSIT,4691000.0
T00016385,A0000172,2025-06-14,WITHDRAWAL,4413000.0
T00016386,A0001593,2025-07-29,TRANSFER,881000.0
T00016387,A0000390,2025-01-06,DEPOSIT,1605000.0
T00016388,A0001029,2026-07-08,TRANSFER,2333000.0
T00016389,A0001043,2026-05-10,TRANSFER,2594000.0
T00016390,A0001586,2026-03-19,DEPOSIT,1842000.0
T00016391,A0000585,2026-03-27,TRANSFER,3616000.0
T00016392,A0000142,2026-07-07,WITHDRAWAL,4357000.0
T00016393,A0000367,2025-09-04,DEPOSIT,2902000.0
T00016394,A0001417,2025-07-02,WITHDRAWAL,2706000.0
T00016395,A0001704,2025-09-26,TRANSFER,1930000.0
T00016396,A0001389,2026-05-19,WITHDRAWAL,3138000.0
T00016397,A0000089,2025-03-08,WITHDRAWAL,1902000.0
T00016398,A0000493,2026-04-22,DEPOSIT,3823000.0
T00016399,A0000482,2026-04-13,TRANSFER,4853000.0
T00016400,A0001431,2025-10-27,TRANSFER,717000.0
T00016401,A0000668,2025-05-30,TRANSFER,444000.0
T00016402,A0000645,2025-08-03,TRANSFER,1767000.0
T00016403,A0001081,2025-03-29,DEPOSIT,4347000.0
T00016404,A0000944,2025-07-11,DEPOSIT,2762000.0
T00016405,A0000906,2026-07-01,WITHDRAWAL,3072000.0
T00016406,A0000264,2026-08-04,WITHDRAWAL,2585000.0
T00016407,A0000469,2025-11-24,DEPOSIT,3583000.0
T00016408,A0001120,2026-02-08,DEPOSIT,1691000.0
T00016409,A0001613,2025-11-16,WITHDRAWAL,719000.0
T00016410,A0001108,2025-10-05,TRANSFER,4153000.0
T00016411,A0000777,2025-04-10,WITHDRAWAL,4485000.0
T00016412,A0000287,2025-12-22,DEPOSIT,3643000.0
T00016413,A0000387,2025-03-06,WITHDRAWAL,4171000.0
T00016414,A0000270,2026-05-08,TRANSFER,3619000.0
T00016415,A0000972,2026-02-07,DEPOSIT,378000.0
T00016416,A0001228,2025-01-11,WITHDRAWAL,3033000.0
T00016417,A0000493,2026-01-15,WITHDRAWAL,2382000.0
T00016418,A0001202,2026-08-13,TRANSFER,3863000.0
T00016419,A0001585,2025-04-04,WITHDRAWAL,2164000.0
T00016420,A0001002,2026-01-13,DEPOSIT,4432000.0
T00016421,A0001009,2026-04-17,TRANSFER,4502000.0
T00016422,A0001036,2025-04-22,TRANSFER,3162000.0
T00016423,A0001683,2025-04-30,TRANSFER,3326000.0
T00016424,A0001129,2025-05-29,WITHDRAWAL,1609000.0
T00016425,A0001367,2025-10-29,DEPOSIT,1217000.0
T00016426,A0001386,2025-09-13,DEPOSIT,4891000.0
T00016427,A0001332,2025-08-06,TRANSFER,536000.0
T00016428,A0000266,2026-04-13,TRANSFER,1369000.0
T00016429,A0000565,2025-11-18,TRANSFER,3122000.0
T00016430,A0001550,2026-08-19,TRANSFER,7000.0
T00016431,A0000612,2025-06-21,DEPOSIT,4987000.0
T00016432,A0000557,2025-08-26,TRANSFER,2524000.0
T00016433,A0000485,2025-02-17,DEPOSIT,4688000.0
T00016434,A0001593,2025-04-26,TRANSFER,1681000.0
T00016435,A0000690,2026-05-15,TRANSFER,4966000.0
T00016436,A0000661,2025-07-17,TRANSFER,1336000.0
T00016437,A0000279,2025-12-23,WITHDRAWAL,4838000.0
T00016438,A0001678,2026-01-22,WITHDRAWAL,4772000.0
T00016439,A0000238,2025-04-08,TRANSFER,1127000.0
T00016440,A0000168,2025-12-30,DEPOSIT,2193000.0
T00016441,A0000059,2026-05-02,DEPOSIT,817000.0
T00016442,A0001485,2026-03-14,WITHDRAWAL,2336000.0
T00016443,A0001106,2026-05-22,TRANSFER,4019000.0
T00016444,A0001422,2025-05-05,WITHDRAWAL,162000.0
T00016445,A0000245,2025-02-13,TRANSFER,1188000.0
T00016446,A0001745,2025-12-08,WITHDRAWAL,2366000.0
T00016447,A0000293,2026-06-27,TRANSFER,2731000.0
T00016448,A0001496,2025-08-22,WITHDRAWAL,745000.0
T00016449,A0001101,2025-02-24,DEPOSIT,835000.0
T00016450,A0001146,2026-08-03,TRANSFER,939000.0
T00016451,A0001328,2026-02-05,WITHDRAWAL,669000.0
T00016452,A0001577,2025-03-04,WITHDRAWAL,354000.0
T00016453,A0001576,2026-02-25,WITHDRAWAL,2849000.0
T00016454,A0001564,2026-07-15,TRANSFER,1272000.0
T00016455,A0000619,2026-03-14,WITHDRAWAL,4401000.0
T00016456,A0000002,2025-01-02,DEPOSIT,4645000.0
T00016457,A0000631,2025-12-08,WITHDRAWAL,3341000.0
T00016458,A0001062,2026-01-31,WITHDRAWAL,1426000.0
T00016459,A0000427,2025-12-12,TRANSFER,1777000.0
T00016460,A0001459,2025-02-04,TRANSFER,1573000.0
T00016461,A0000818,2026-05-15,TRANSFER,4827000.0
T00016462,A0000288,2026-06-30,DEPOSIT,3351000.0
T00016463,A0000600,2026-02-24,DEPOSIT,1186000.0
T00016464,A0000789,2025-03-31,DEPOSIT,3944000.0
T00016465,A0000796,2025-02-09,DEPOSIT,3772000.0
T00016466,A0000396,2025-08-28,TRANSFER,444000.0
T00016467,A0000127,2025-02-12,WITHDRAWAL,3445000.0
T00016468,A0001713,2026-04-29,DEPOSIT,1180000.0
T00016469,A0000224,2025-03-14,DEPOSIT,2562000.0
T00016470,A0001333,2025-04-19,WITHDRAWAL,2950000.0
T00016471,A0001460,2025-12-08,TRANSFER,534000.0
T00016472,A0000940,2026-04-23,TRANSFER,4038000.0
T00016473,A0000221,2025-01-05,TRANSFER,1740000.0
T00016474,A0000028,2025-12-04,TRANSFER,4008000.0
T00016475,A0001518,2026-07-31,TRANSFER,3641000.0
T00016476,A0001692,2025-01-04,DEPOSIT,2852000.0
T00016477,A0000468,2025-04-09,WITHDRAWAL,2129000.0
T00016478,A0001040,2025-06-23,WITHDRAWAL,4448000.0
T00016479,A0001577,2025-07-23,DEPOSIT,465000.0
T00016480,A0000359,2025-05-10,DEPOSIT,3756000.0
T00016481,A0001597,2025-07-09,DEPOSIT,2853000.0
T00016482,A0000638,2025-07-03,WITHDRAWAL,1241000.0
T00016483,A0001159,2025-06-02,TRANSFER,1943000.0
T00016484,A0000120,2025-06-09,DEPOSIT,4546000.0
T00016485,A0000427,2025-10-02,DEPOSIT,4577000.0
T00016486,A0001787,2025-04-11,WITHDRAWAL,1873000.0
T00016487,A0000755,2025-04-26,TRANSFER,4531000.0
T00016488,A0001441,2026-07-15,WITHDRAWAL,4552000.0
T00016489,A0000623,2025-02-27,TRANSFER,1674000.0
T00016490,A0001750,2025-07-05,DEPOSIT,213000.0
T00016491,A0000239,2026-02-07,TRANSFER,1929000.0
T00016492,A0000650,2025-02-15,WITHDRAWAL,2347000.0
T00016493,A0000616,2026-07-14,TRANSFER,1023000.0
T00016494,A0001188,2025-04-28,DEPOSIT,4932000.0
T00016495,A0000552,2025-02-24,DEPOSIT,4106000.0
T00016496,A0001554,2026-06-05,TRANSFER,2794000.0
T00016497,A0001753,2026-01-08,TRANSFER,3343000.0
T00016498,A0000215,2025-01-14,WITHDRAWAL,311000.0
T00016499,A0001475,2025-03-11,TRANSFER,4223000.0
T00016500,A0001752,2026-04-06,TRANSFER,4608000.0
T00016501,A0001056,2026-02-06,WITHDRAWAL,4213000.0
T00016502,A0000661,2025-01-14,DEPOSIT,1733000.0
T00016503,A0001715,2025-07-28,DEPOSIT,2931000.0
T00016504,A0001681,2026-07-01,TRANSFER,4656000.0
T00016505,A0000270,2026-08-28,DEPOSIT,5000.0
T00016506,A0000258,2025-02-26,TRANSFER,1005000.0
T00016507,A0000496,2026-04-03,WITHDRAWAL,2098000.0
T00016508,A0001405,2026-01-06,WITHDRAWAL,2565000.0
T00016509,A0001451,2025-06-20,TRANSFER,4154000.0
T00016510,A0000421,2026-02-12,TRANSFER,4254000.0
T00016511,A0000732,2026-04-28,DEPOSIT,2284000.0
T00016512,A0000641,2025-04-22,WITHDRAWAL,4399000.0
T00016513,A0001076,2025-11-27,DEPOSIT,1295000.0
T00016514,A0000565,2026-02-23,DEPOSIT,4950000.0
T00016515,A0000902,2026-07-20,DEPOSIT,280000.0
T00016516,A0000671,2025-11-30,TRANSFER,3251000.0
T00016517,A0000889,2026-05-20,DEPOSIT,486000.0
T00016518,A0000924,2026-03-15,TRANSFER,495000.0
T00016519,A0000320,2026-06-04,DEPOSIT,1269000.0
T00016520,A0001056,2025-10-17,WITHDRAWAL,2262000.0
T00016521,A0000058,2025-04-18,WITHDRAWAL,2681000.0
T00016522,A0001562,2025-06-03,DEPOSIT,2454000.0
T00016523,A0001291,2025-09-02,WITHDRAWAL,1819000.0
T00016524,A0000409,2026-03-20,DEPOSIT,945000.0
T00016525,A0001109,2025-01-11,DEPOSIT,3804000.0
T00016526,A0001783,2025-05-07,DEPOSIT,2371000.0
T00016527,A0000508,2025-08-28,DEPOSIT,1602000.0
T00016528,A0000297,2025-02-13,WITHDRAWAL,3354000.0
T00016529,A0000995,2025-10-22,WITHDRAWAL,59000.0
T00016530,A0000900,2025-08-05,TRANSFER,3078000.0
T00016531,A0001503,2025-06-04,TRANSFER,2923000.0
T00016532,A0001217,2026-03-01,WITHDRAWAL,1772000.0
T00016533,A0000011,2025-08-31,DEPOSIT,1713000.0
T00016534,A0001614,2025-02-05,DEPOSIT,2989000.0
T00016535,A0001208,2025-10-13,TRANSFER,1160000.0
T00016536,A0001716,2026-05-12,DEPOSIT,4207000.0
T00016537,A0000820,2026-08-16,WITHDRAWAL,3715000.0
T00016538,A0000610,2026-04-29,WITHDRAWAL,4453000.0
T00016539,A0000439,2025-12-27,TRANSFER,3387000.0
T00016540,A0001312,2025-11-24,DEPOSIT,1800000.0
T00016541,A0000425,2025-04-15,TRANSFER,3165000.0
T00016542,A0001732,2026-07-10,WITHDRAWAL,4772000.0
T00016543,A0001339,2026-04-16,WITHDRAWAL,2399000.0
T00016544,A0000799,2026-03-15,DEPOSIT,409000.0
T00016545,A0000312,2026-05-08,DEPOSIT,4059000.0
T00016546,A0000544,2025-10-09,WITHDRAWAL,3650000.0
T00016547,A0001486,2025-12-07,TRANSFER,797000.0
T00016548,A0000380,2025-11-12,TRANSFER,2451000.0
T00016549,A0001702,2026-03-05,WITHDRAWAL,3281000.0
T00016550,A0001624,2026-05-25,TRANSFER,892000.0
T00016551,A0000651,2025-11-16,WITHDRAWAL,2233000.0
T00016552,A0001499,2025-07-14,WITHDRAWAL,4971000.0
T00016553,A0000679,2026-03-23,WITHDRAWAL,3403000.0
T00016554,A0000413,2025-12-08,WITHDRAWAL,2681000.0
T00016555,A0000868,2026-07-01,DEPOSIT,4497000.0
T00016556,A0000695,2026-02-23,DEPOSIT,2405000.0
T00016557,A0001117,2025-09-18,WITHDRAWAL,1419000.0
T00016558,A0000691,2025-10-15,TRANSFER,532000.0
T00016559,A0001225,2026-03-07,DEPOSIT,1355000.0
T00016560,A0001741,2026-03-04,TRANSFER,389000.0
T00016561,A0001310,2026-04-29,DEPOSIT,1650000.0
T00016562,A0000010,2025-06-13,DEPOSIT,3647000.0
T00016563,A0001220,2026-03-10,DEPOSIT,3871000.0
T00016564,A0000420,2025-01-14,DEPOSIT,418000.0
T00016565,A0001117,2025-09-14,WITHDRAWAL,2322000.0
T00016566,A0000322,2025-04-18,TRANSFER,3256000.0
T00016567,A0001240,2025-06-17,DEPOSIT,1375000.0
T00016568,A0001211,2025-06-23,DEPOSIT,2895000.0
T00016569,A0000492,2025-01-08,WITHDRAWAL,1424000.0
T00016570,A0000873,2026-08-18,TRANSFER,1218000.0
T00016571,A0000743,2026-06-10,TRANSFER,1208000.0
T00016572,A0001600,2026-01-23,TRANSFER,3430000.0
T00016573,A0000645,2026-03-25,WITHDRAWAL,3204000.0
T00016574,A0001387,2025-11-03,WITHDRAWAL,3979000.0
T00016575,A0000073,2025-09-11,TRANSFER,2130000.0
T00016576,A0000630,2026-06-13,WITHDRAWAL,1491000.0
T00016577,A0000558,2026-08-28,TRANSFER,2113000.0
T00016578,A0000680,2025-02-13,TRANSFER,992000.0
T00016579,A0001578,2026-03-06,TRANSFER,1703000.0
T00016580,A0000123,2026-01-25,DEPOSIT,156000.0
T00016581,A0001430,2025-11-11,WITHDRAWAL,1304000.0
T00016582,A0001702,2026-03-14,DEPOSIT,4259000.0
T00016583,A0000101,2025-01-09,DEPOSIT,2596000.0
T00016584,A0000847,2026-08-01,DEPOSIT,4843000.0
T00016585,A0001076,2025-08-15,TRANSFER,4440000.0
T00016586,A0001010,2026-05-18,TRANSFER,1026000.0
T00016587,A0000263,2026-08-09,TRANSFER,1115000.0
T00016588,A0001697,2025-11-28,WITHDRAWAL,3544000.0
T00016589,A0000894,2025-04-20,TRANSFER,4232000.0
T00016590,A0001287,2026-06-07,DEPOSIT,1436000.0
T00016591,A0000618,2025-07-25,TRANSFER,909000.0
T00016592,A0000054,2026-08-16,WITHDRAWAL,416000.0
T00016593,A0000736,2026-07-30,DEPOSIT,1752000.0
T00016594,A0000656,2025-10-01,DEPOSIT,3872000.0
T00016595,A0001278,2025-05-21,WITHDRAWAL,2706000.0
T00016596,A0000729,2025-08-25,WITHDRAWAL,4365000.0
T00016597,A0001387,2025-03-25,TRANSFER,1684000.0
T00016598,A0001570,2025-09-04,DEPOSIT,2106000.0
T00016599,A0000491,2026-02-15,TRANSFER,550000.0
T00016600,A0001765,2025-05-16,WITHDRAWAL,3847000.0
T00016601,A0001771,2025-11-04,WITHDRAWAL,3317000.0
T00016602,A0000565,2026-01-03,DEPOSIT,2828000.0
T00016603,A0000486,2026-07-22,DEPOSIT,4485000.0
T00016604,A0001427,2025-09-11,DEPOSIT,561000.0
T00016605,A0001158,2025-01-11,TRANSFER,3480000.0
T00016606,A0001663,2025-12-04,WITHDRAWAL,1490000.0
T00016607,A0000744,2025-08-19,WITHDRAWAL,2442000.0
T00016608,A0000517,2026-03-14,DEPOSIT,3888000.0
T00016609,A0000710,2026-04-18,WITHDRAWAL,1664000.0
T00016610,A0001218,2025-03-18,WITHDRAWAL,1138000.0
T00016611,A0000396,2025-06-04,WITHDRAWAL,4553000.0
T00016612,A0001433,2026-05-08,TRANSFER,4308000.0
T00016613,A0001787,2026-08-31,DEPOSIT,4203000.0
T00016614,A0000558,2025-09-17,WITHDRAWAL,558000.0
T00016615,A0000525,2025-07-16,WITHDRAWAL,131000.0
T00016616,A0001219,2025-08-26,WITHDRAWAL,3040000.0
T00016617,A0000262,2025-08-13,WITHDRAWAL,3548000.0
T00016618,A0000554,2025-11-07,DEPOSIT,2088000.0
T00016619,A0000983,2026-08-14,TRANSFER,658000.0
T00016620,A0001428,2025-03-24,DEPOSIT,4046000.0
T00016621,A0001239,2026-07-03,TRANSFER,1721000.0
T00016622,A0000175,2025-03-20,WITHDRAWAL,1378000.0
T00016623,A0001567,2025-06-17,TRANSFER,2459000.0
T00016624,A0000065,2025-08-08,DEPOSIT,964000.0
T00016625,A0000879,2025-01-03,DEPOSIT,2881000.0
T00016626,A0001658,2026-08-06,DEPOSIT,1902000.0
T00016627,A0000571,2026-04-28,TRANSFER,1095000.0
T00016628,A0000031,2026-02-16,DEPOSIT,2272000.0
T00016629,A0000867,2026-08-01,DEPOSIT,437000.0
T00016630,A0001697,2025-11-05,DEPOSIT,4721000.0
T00016631,A0000846,2025-03-31,WITHDRAWAL,2469000.0
T00016632,A0001223,2026-08-30,DEPOSIT,3976000.0
T00016633,A0000556,2025-10-22,WITHDRAWAL,2353000.0
T00016634,A0001486,2025-11-06,DEPOSIT,2997000.0
T00016635,A0000955,2026-07-20,WITHDRAWAL,1901000.0
T00016636,A0001518,2025-08-14,TRANSFER,4037000.0
T00016637,A0000596,2025-10-25,DEPOSIT,3681000.0
T00016638,A0001768,2025-06-18,TRANSFER,515000.0
T00016639,A0000882,2026-03-25,TRANSFER,2104000.0
T00016640,A0000916,2026-07-31,WITHDRAWAL,3864000.0
T00016641,A0000190,2026-06-08,TRANSFER,2173000.0
T00016642,A0001472,2026-01-20,TRANSFER,436000.0
T00016643,A0000423,2026-05-14,WITHDRAWAL,901000.0
T00016644,A0001785,2025-11-23,WITHDRAWAL,364000.0
T00016645,A0000095,2026-08-25,WITHDRAWAL,3791000.0
T00016646,A0000294,2026-07-19,WITHDRAWAL,3026000.0
T00016647,A0001512,2026-05-08,TRANSFER,435000.0
T00016648,A0000698,2025-12-22,WITHDRAWAL,707000.0
T00016649,A0000591,2025-09-29,WITHDRAWAL,3502000.0
T00016650,A0001655,2025-08-18,WITHDRAWAL,1961000.0
T00016651,A0001633,2026-07-11,WITHDRAWAL,4720000.0
T00016652,A0001231,2025-04-25,TRANSFER,4774000.0
T00016653,A0000913,2025-06-09,DEPOSIT,528000.0
T00016654,A0000941,2025-08-30,WITHDRAWAL,2246000.0
T00016655,A0000540,2025-06-10,TRANSFER,3946000.0
T00016656,A0000755,2025-04-22,TRANSFER,3806000.0
T00016657,A0001516,2025-09-06,TRANSFER,1716000.0
T00016658,A0000518,2025-12-21,TRANSFER,3970000.0
T00016659,A0000547,2025-03-14,DEPOSIT,1082000.0
T00016660,A0000259,2025-02-27,TRANSFER,1617000.0
T00016661,A0001632,2025-10-29,WITHDRAWAL,2953000.0
T00016662,A0000680,2026-01-16,DEPOSIT,3340000.0
